Id,SalePrice
2734,129366.64811862764
2735,128921.93974981878
2736,128749.29239706427
2737,128153.11237825171
2738,185888.67221919517
2739,132800.2498479274
2740,127946.68619561045
2741,127420.65842151867
2742,128934.45042755462
2743,129422.36685925216
2744,129612.52916083683
2745,127035.32954725498
2746,131768.6982439078
2747,128505.91349040224
2748,126544.91098001027
2749,129606.85313115566
2750,133926.21084415246
2751,135084.02784390387
2752,143558.18163297122
2753,132421.75562171836
2754,203555.6720085535
2755,126294.69742529359
2756,128806.16975606226
2757,129436.70791394831
2758,123420.90229997237
2759,182611.45396159333
2760,131574.87518840248
2761,129652.5633295915
2762,128809.34365019627
2763,187115.29794649367
2764,187049.57066368047
2765,253159.10642240447
2766,132104.65616581502
2767,183163.75415893036
2768,185381.98977089388
2769,125669.16353850189
2770,126169.59064793526
2771,125669.16353850189
2772,125669.16353850189
2773,188192.55974894908
2774,128921.93974981878
2775,124946.71812395751
2776,128921.93974981878
2777,126111.46222116367
2778,120736.7826164492
2779,184422.42078855538
2780,125467.06986836811
2781,122829.81900165425
2782,124790.24220285947
2783,125308.18426112301
2784,124418.09576491846
2785,126676.36554563664
2786,124449.28000985795
2787,128891.91412325278
2788,122972.44072784277
2789,183743.76274608643
2790,179951.01211636813
2791,129109.59991585629
2792,121738.88790308952
2793,130466.33669160746
2794,124568.22389774848
2795,124568.22389774848
2796,130385.01728632454
2797,217297.40043359378
2798,186514.7854151736
2799,126317.2166452181
2800,127042.16419530964
2801,125919.37709321857
2802,132393.65282151278
2803,188664.79160877678
2804,143647.00744489566
2805,126103.86336512207
2806,122313.12801116431
2807,179355.50385614243
2808,131082.53379479735
2809,128751.1227740246
2810,128171.29908566872
2811,128840.62034453586
2812,125889.35146665256
2813,189078.98749123298
2814,187293.71377832943
2815,137712.52123620262
2816,141248.0387643494
2817,130979.8537879634
2818,129319.10754323147
2819,174601.44631652543
2820,128640.44950076251
2821,125028.61683842717
2822,199691.70296514104
2823,257325.25455783735
2824,188214.9865194735
2825,131984.553659551
2826,130071.67103374195
2827,131086.3794475182
2828,189905.8508401715
2829,183820.56474006164
2830,187369.2647045311
2831,181842.62659002625
2832,190339.29959901812
2833,187043.31532481255
2834,187345.49441683298
2835,185258.71337049585
2836,185258.71337049585
2837,188616.57927479374
2838,133194.33619660616
2839,189164.5469596233
2840,184469.28960536473
2841,185203.66638845816
2842,190400.6019199237
2843,127345.59435510368
2844,186596.10482045653
2845,125919.37709321857
2846,186026.86898347607
2847,185448.87567208052
2848,128525.25881619273
2849,185649.71827444073
2850,186822.54808747512
2851,201672.1432507236
2852,187678.27844460617
2853,188807.41333496527
2854,120201.90491854223
2855,184625.67307706265
2856,184339.17855691203
2857,184112.73528989343
2858,184578.13250166646
2859,184584.3878405344
2860,184541.2722270458
2861,135966.0306242802
2862,182563.91338619718
2863,125853.64981040539
2864,187440.57556762535
2865,120380.22830097792
2866,176758.9589167701
2867,125614.11655646421
2868,183389.6181167622
2869,128933.87111836788
2870,193635.86318241045
2871,127230.49611993399
2872,124772.05549544247
2873,131158.84892898594
2874,187227.89404611615
2875,124956.05490755933
2876,125669.16353850189
2877,123040.67014620312
2878,129799.6100176876
2879,186319.6188424946
2880,125786.184600032
2881,144159.94523206487
2882,131295.79462549326
2883,184954.12459232833
2884,132324.8440939657
2885,134689.36218603834
2886,194249.55815005317
2887,124900.33616693482
2888,125669.16353850189
2889,126459.16661281977
2890,124577.5606813503
2891,186067.57491081758
2892,131253.25832119142
2893,185992.51084440257
2894,126441.6516639896
2895,179665.76866399113
2896,177281.23348754112
2897,203103.94409288978
2898,185223.10416364876
2899,185008.49981577916
2900,187465.596923097
2901,178463.55182513542
2902,182605.77793191216
2903,190640.80693245173
2904,188087.37760656796
2905,156007.55704789984
2906,181257.12687198923
2907,120245.78474001776
2908,129637.55051630849
2909,189540.53905028515
2910,116492.48896986738
2911,118768.27369941573
2912,133655.98020505844
2913,118829.57602032131
2914,118820.81854590624
2915,119333.75633307543
2916,119281.21148658494
2917,143062.17948544543
2918,129974.08774740243
2919,185647.7954480803
